date,btc_dominance,event_name,category,severity,region,event_flag
2025-03-16,61.756743974447126,,,,,0
2025-03-17,61.68068260332008,,,,,0
2025-03-18,61.45641951999777,,,,,0
2025-03-19,61.578990596704855,,,,,0
2025-03-20,61.42188798049419,,,,,0
2025-03-21,61.5479718732262,,,,,0
2025-03-22,61.41459617325676,,,,,0
2025-03-23,61.76947704950756,,,,,0
2025-03-24,61.565928276326574,,,,,0
2025-03-25,61.475141591881645,,,,,0
2025-03-26,61.78003139438135,,,,,0
2025-03-27,61.7597835948127,,,,,0
2025-03-28,61.99158021687404,,,,,0
2025-03-29,62.1861301109757,,,,,0
2025-03-30,62.21075239966988,,,,,0
2025-03-31,62.30625654893194,,,,,0
2025-04-01,62.51397177779412,,,,,0
2025-04-02,62.78161942686782,,,,,0
2025-04-03,62.80929452670705,,,,,0
2025-04-04,62.79947544273472,,,,,0
2025-04-05,62.81511262182777,,,,,0
2025-04-06,63.32067729605668,,,,,0
2025-04-07,63.52036820035124,,,,,0
2025-04-08,63.34720990565552,,,,,0
2025-04-09,63.25524586138166,,,,,0
2025-04-10,63.23343333389057,,,,,0
2025-04-11,63.72279001769434,,,,,0
2025-04-12,63.36245645040511,,,,,0
2025-04-13,63.54937379889096,,,,,0
2025-04-14,63.69782811266099,,,,,0
2025-04-15,63.84234907938179,,,,,0
2025-04-16,63.93809906892884,,,,,0
2025-04-17,64.0294255750832,,,,,0
2025-04-18,63.85732606619183,,,,,0
2025-04-19,63.70467577928384,,,,,0
2025-04-20,63.86452659695683,,,,,0
2025-04-21,64.45124198465753,,,,,0
2025-04-22,64.56950901869264,,,,,0
2025-04-23,64.41310411877511,,,,,0
2025-04-24,64.41375588278075,,,,,0
2025-04-25,64.50621678478743,,,,,0
2025-04-26,64.30740218731916,,,,,0
2025-04-27,64.27255741584992,,,,,0
2025-04-28,64.39447139515829,,,,,0
2025-04-29,64.43321779016675,,,,,0
2025-04-30,64.50319243293863,,,,,0
2025-05-01,64.74685184135505,,,,,0
2025-05-02,64.83904276828713,,,,,0
2025-05-03,64.8631678800679,,,,,0
2025-05-04,64.77974927056262,,,,,0
2025-05-05,64.83320820099195,,,,,0
2025-05-06,65.27230198773434,,,,,0
2025-05-07,65.36099244931167,,,,,0
2025-05-08,64.45740957583158,,,,,0
2025-05-09,63.63659914665991,,,,,0
2025-05-10,62.736303959677606,Middle East political tensions increase causing oil shock,economic,medium,Middle East,1
2025-05-11,63.1519631282188,,,,,0
2025-05-12,62.62112211208824,,,,,0
2025-05-13,62.17902867610562,,,,,0
2025-05-14,62.58280861812218,,,,,0
2025-05-15,63.29502054328837,,,,,0
2025-05-16,63.34482635523575,,,,,0
2025-05-17,63.634114893611695,,,,,0
2025-05-18,63.85130437519303,,,,,0
2025-05-19,63.88759679703648,,,,,0
2025-05-20,64.10745385762233,,,,,0
2025-05-21,64.29337529191166,,,,,0
2025-05-22,64.00942901251732,,,,,0
2025-05-23,64.11382333210409,,,,,0
2025-05-24,64.07324686564958,,,,,0
2025-05-25,64.21264696081404,,,,,0
2025-05-26,64.33907515259799,,,,,0
2025-05-27,63.8975284173019,,,,,0
2025-05-28,63.7485023514968,,,,,0
2025-05-29,63.7090648983936,,,,,0
2025-05-30,64.33038294399915,,,,,0
2025-05-31,64.38769552126159,,,,,0
2025-06-01,64.48296169491402,,,,,0
2025-06-02,64.2559913655865,,,,,0
2025-06-03,64.16442856793314,,,,,0
2025-06-04,64.16796389797476,,,,,0
2025-06-05,64.55837208099912,,,,,0
2025-06-06,64.71191270380689,,,,,0
2025-06-07,64.61677647335628,,,,,0
2025-06-08,64.57018948714781,,,,,0
2025-06-09,64.64020048414008,,,,,0
2025-06-10,64.07694100330681,,,,,0
2025-06-11,64.11908166365282,,,,,0
2025-06-12,64.31729897480868,,,,,0
2025-06-13,64.70528237827376,,,,,0
2025-06-14,64.87048616934972,,,,,0
2025-06-15,64.69820744519885,,,,,0
2025-06-16,64.89771637488647,,,,,0
2025-06-17,64.81735046895992,,,,,0
2025-06-18,64.84966217148586,,,,,0
2025-06-19,64.83232734166394,,,,,0
2025-06-20,65.1428208216189,,,,,0
2025-06-21,65.50373066755456,,,,,0
2025-06-22,65.71635260480429,,,,,0
2025-06-23,65.34645727100316,,,,,0
2025-06-24,65.28137169380949,,,,,0
2025-06-25,65.71636391413463,,,,,0
2025-06-26,65.91213374929714,,,,,0
2025-06-27,65.74895099301278,,,,,0
2025-06-28,65.52939703352604,,,,,0
2025-06-29,65.3561033786868,,,,,0
2025-06-30,65.20666896635866,,,,,0
2025-07-01,65.50159527598986,,,,,0
2025-07-02,65.27263010652356,,,,,0
2025-07-03,65.2712237806844,,,,,0
2025-07-04,65.47377730782085,,,,,0
2025-07-05,65.46300782570593,,,,,0
2025-07-06,65.29828918015448,,,,,0
2025-07-07,65.28191538194676,,,,,0
2025-07-08,65.07216620702354,,,,,0
2025-07-09,64.75899444361865,,,,,0
2025-07-10,64.677190856705,,,,,0
2025-07-11,64.61467535986196,,,,,0
2025-07-12,64.67352015395844,,,,,0
2025-07-13,64.60621481596164,,,,,0
2025-07-14,64.51443790037746,,,,,0
2025-07-15,63.74599683304071,,,,,0
2025-07-16,63.03978360647685,,,,,0
2025-07-17,62.24692630641408,,,,,0
2025-07-18,61.86486988705061,,,,,0
2025-07-19,61.63058217030346,,,,,0
2025-07-20,60.8552544266952,,,,,0
2025-07-21,60.565244868936205,,,,,0
2025-07-22,60.91409599374212,,,,,0
2025-07-23,61.87238649766466,,,,,0
2025-07-24,61.822307035941634,,,,,0
2025-07-25,61.41630291371827,,,,,0
2025-07-26,61.34581975766582,,,,,0
2025-07-27,61.03589647336592,,,,,0
2025-07-28,61.39905764717535,,,,,0
2025-07-29,61.47440998663186,,,,,0
2025-07-30,61.59771117824393,,,,,0
2025-07-31,61.73327641327301,,,,,0
2025-08-01,62.04627328773829,,,,,0
2025-08-02,62.516503493146224,,,,,0
2025-08-03,62.16755762921357,,,,,0
2025-08-04,61.43489106327884,,,,,0
2025-08-05,61.84616441742084,,,,,0
2025-08-06,61.683282672037485,,,,,0
2025-08-07,61.00961437493421,,,,,0
2025-08-08,60.540189283020894,,,,,0
2025-08-09,59.87913698675591,,,,,0
2025-08-10,60.48583584157478,,,,,0
2025-08-11,60.728875482622655,,,,,0
2025-08-12,59.68976761584541,,,,,0
2025-08-13,59.659449819596645,,,,,0
2025-08-14,59.61019083064071,,,,,0
2025-08-15,59.72339708795905,,,,,0
2025-08-16,59.63521437523778,,,,,0
2025-08-17,59.40936691925752,,,,,0
2025-08-18,59.7571613170555,,,,,0
2025-08-19,60.08847392278348,,,,,0
2025-08-20,59.342419265427736,,,,,0
2025-08-21,59.53488830980174,,,,,0
2025-08-22,58.37475677715263,,,,,0
2025-08-23,58.241600485319445,,,,,0
2025-08-24,57.93579159021908,,,,,0
2025-08-25,58.77742396813949,,,,,0
2025-08-26,58.19903566510383,,,,,0
2025-08-27,58.29697644721588,,,,,0
2025-08-28,58.27447339493224,,,,,0
2025-08-29,58.10679364652267,,,,,0
2025-08-30,58.13615968549677,,,,,0
2025-08-31,58.09870925509159,,,,,0
2025-09-01,58.63681090298252,,,,,0
2025-09-02,58.572197143244274,,,,,0
2025-09-03,58.360208786342895,,,,,0
2025-09-04,58.77358580586131,,,,,0
2025-09-05,58.59893058402348,,,,,0
2025-09-06,58.61261763904449,,,,,0
2025-09-07,58.46379956333097,,,,,0
2025-09-08,58.335171236714615,,,,,0
2025-09-09,58.16695579398328,,,,,0
2025-09-10,58.35735519788594,,,,,0
2025-09-11,58.271093887123705,,,,,0
2025-09-12,57.58363074058032,,,,,0
2025-09-13,57.52388703696006,,,,,0
2025-09-14,57.78705140731113,,,,,0
2025-09-15,58.14426665847184,,,,,0
2025-09-16,58.27968321034188,,,,,0
2025-09-17,57.68817223562045,,,,,0
2025-09-18,57.74535356768232,,,,,0
2025-09-19,58.02178713271719,,,,,0
2025-09-20,57.883996987208384,,,,,0
2025-09-21,57.96956796925087,,,,,0
2025-09-22,58.51415827506593,,,,,0
2025-09-23,58.495428316516026,,,,,0
2025-09-24,58.66111541639268,,,,,0
2025-09-25,59.0811658812014,,,,,0
2025-09-26,58.52525116598151,,,,,0
2025-09-27,58.539844570715225,,,,,0
2025-09-28,58.541509559011104,,,,,0
2025-09-29,58.81242129824874,,,,,0
2025-09-30,59.04121196116152,,,,,0
2025-10-01,59.06689155120932,,,,,0
2025-10-02,58.7425001257792,,,,,0
2025-10-03,58.833339072989645,,,,,0
2025-10-04,59.18605177157327,,,,,0
2025-10-05,59.31223625796088,,,,,0
2025-10-06,58.91121420814726,,,,,0
2025-10-07,58.99885032546887,,,,,0
2025-10-08,59.007073141887886,,,,,0
2025-10-09,59.34473386119247,,,,,0
2025-10-10,60.731340270466895,,,,,0
2025-10-11,60.48739771301488,,,,,0
2025-10-12,59.48486776822982,,,,,0
2025-10-13,59.0155765731143,,,,,0
2025-10-14,59.285380248096274,,,,,0
2025-10-15,59.53620889342135,,,,,0
2025-10-16,59.53331637486949,,,,,0
2025-10-17,59.636060687712245,,,,,0
2025-10-18,59.43734496161655,,,,,0
2025-10-19,59.57037466143758,,,,,0
2025-10-20,59.64192305454024,,,,,0
2025-10-21,59.72271625398014,,,,,0
2025-10-22,59.86395744206581,,,,,0
2025-10-23,59.93204095510419,,,,,0
2025-10-24,59.8083220277733,,,,,0
2025-10-25,59.77489420190592,,,,,0
2025-10-26,59.64254783280295,,,,,0
2025-10-27,59.72491030171911,,,,,0
2025-10-28,59.98653328909332,,,,,0
2025-10-29,59.538315762495046,,,,,0
2025-10-30,59.891274110674416,,,,,0
2025-10-31,59.888308216067465,,,,,0
2025-11-01,59.86013962036787,,,,,0
2025-11-02,59.89526673528235,,,,,0
2025-11-03,60.74974269465473,,,,,0
2025-11-04,60.77277460581881,,,,,0
2025-11-05,60.56313755144218,,,,,0
2025-11-06,60.54959151706172,,,,,0
2025-11-07,59.96802165644065,,,,,0
2025-11-08,59.97554400957176,,,,,0
2025-11-09,59.903533188033606,,,,,0
2025-11-10,59.946979449532336,,,,,0
2025-11-11,60.17297530340077,,,,,0
2025-11-12,59.902061831103225,,,,,0
2025-11-13,60.18178633291643,,,,,0
2025-11-14,59.51986276631989,,,,,0
2025-11-15,59.4847991109425,,,,,0
2025-11-16,59.4982464828943,,,,,0
2025-11-17,59.433975014911255,,,,,0
2025-11-18,59.03669313538656,,,,,0
2025-11-19,59.281365914037096,,,,,0
2025-11-20,58.91498855753393,,,,,0
2025-11-21,59.09286563054405,,,,,0
2025-11-22,59.03620887959735,,,,,0
2025-11-23,59.25860298651428,,,,,0
2025-11-24,58.76505867670373,,,,,0
2025-11-25,58.49833334830129,,,,,0
2025-11-26,58.64319849095673,,,,,0
